@RELATION snake_game

@ATTRIBUTE snake_pos_x numeric
@ATTRIBUTE snake_pos_y numeric
@ATTRIBUTE snake_body_length numeric
@ATTRIBUTE food_pos_x numeric
@ATTRIBUTE food_pos_y numeric
@ATTRIBUTE horizontal_distance numeric
@ATTRIBUTE vertical_distance numeric
@ATTRIBUTE score numeric
@ATTRIBUTE left_safe numeric
@ATTRIBUTE right_safe numeric
@ATTRIBUTE up_safe numeric
@ATTRIBUTE down_safe numeric
@ATTRIBUTE left_distance numeric
@ATTRIBUTE right_distance numeric
@ATTRIBUTE up_distance numeric
@ATTRIBUTE down_distance numeric
@ATTRIBUTE food_in_row numeric
@ATTRIBUTE food_in_col numeric
@ATTRIBUTE food_in_up numeric
@ATTRIBUTE food_in_down numeric
@ATTRIBUTE food_in_left numeric
@ATTRIBUTE food_in_right numeric
@attribute New_direction {'0','1','2','3'}

@DATA
410,120,21,30,120,-380,0,1124,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
400,120,21,30,120,-370,0,1123,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
390,120,21,30,120,-360,0,1122,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
380,120,21,30,120,-350,0,1121,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
370,120,21,30,120,-340,0,1120,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
360,120,21,30,120,-330,0,1119,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
350,120,21,30,120,-320,0,1118,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
340,120,21,30,120,-310,0,1117,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
330,120,21,30,120,-300,0,1116,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
320,120,21,30,120,-290,0,1115,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
310,120,21,30,120,-280,0,1114,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
300,120,21,30,120,-270,0,1113,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
290,120,21,30,120,-260,0,1112,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
280,120,21,30,120,-250,0,1111,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
270,120,21,30,120,-240,0,1110,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
260,120,21,30,120,-230,0,1109,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
250,120,21,30,120,-220,0,1108,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
240,120,21,30,120,-210,0,1107,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
230,120,21,30,120,-200,0,1106,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
220,120,21,30,120,-190,0,1105,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
210,120,21,30,120,-180,0,1104,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
200,120,21,30,120,-170,0,1103,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
190,120,21,30,120,-160,0,1102,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
180,120,21,30,120,-150,0,1101,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
170,120,21,30,120,-140,0,1100,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
160,120,21,30,120,-130,0,1099,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
150,120,21,30,120,-120,0,1098,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
140,120,21,30,120,-110,0,1097,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
130,120,21,30,120,-100,0,1096,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
120,120,21,30,120,-90,0,1095,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
110,120,21,30,120,-80,0,1094,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
100,120,21,30,120,-70,0,1093,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
90,120,21,30,120,-60,0,1092,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
80,120,21,30,120,-50,0,1091,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
70,120,21,30,120,-40,0,1090,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
60,120,21,30,120,-30,0,1089,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
50,120,21,30,120,-20,0,1088,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
40,120,21,30,120,-10,0,1087,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
30,120,22,410,390,380,270,1187,1,0,1,1,480,10,480,480,1,1,0,1,0,1,0
20,120,22,410,390,390,270,1186,1,0,0,1,480,10,480,480,1,1,0,1,0,1,3
20,130,22,410,390,390,260,1185,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,140,22,410,390,390,250,1184,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,150,22,410,390,390,240,1183,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,160,22,410,390,390,230,1182,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,170,22,410,390,390,220,1181,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,180,22,410,390,390,210,1180,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,190,22,410,390,390,200,1179,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,200,22,410,390,390,190,1178,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,210,22,410,390,390,180,1177,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,220,22,410,390,390,170,1176,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,230,22,410,390,390,160,1175,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,240,22,410,390,390,150,1174,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,250,22,410,390,390,140,1173,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,260,22,410,390,390,130,1172,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,270,22,410,390,390,120,1171,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,280,22,410,390,390,110,1170,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,290,22,410,390,390,100,1169,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,300,22,410,390,390,90,1168,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,310,22,410,390,390,80,1167,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,320,22,410,390,390,70,1166,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,330,22,410,390,390,60,1165,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,340,22,410,390,390,50,1164,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,350,22,410,390,390,40,1163,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,360,22,410,390,390,30,1162,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,370,22,410,390,390,20,1161,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,380,22,410,390,390,10,1160,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
20,390,22,410,390,390,0,1159,0,1,0,1,480,480,10,480,1,0,0,0,0,1,1
30,390,22,410,390,380,0,1158,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
40,390,22,410,390,370,0,1157,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
50,390,22,410,390,360,0,1156,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
60,390,22,410,390,350,0,1155,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
70,390,22,410,390,340,0,1154,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
80,390,22,410,390,330,0,1153,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
90,390,22,410,390,320,0,1152,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
100,390,22,410,390,310,0,1151,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
110,390,22,410,390,300,0,1150,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
120,390,22,410,390,290,0,1149,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
130,390,22,410,390,280,0,1148,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
140,390,22,410,390,270,0,1147,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
150,390,22,410,390,260,0,1146,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
160,390,22,410,390,250,0,1145,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
170,390,22,410,390,240,0,1144,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
180,390,22,410,390,230,0,1143,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
190,390,22,410,390,220,0,1142,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
200,390,22,410,390,210,0,1141,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
210,390,22,410,390,200,0,1140,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
220,390,22,410,390,190,0,1139,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
230,390,22,410,390,180,0,1138,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
240,390,22,410,390,170,0,1137,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
250,390,22,410,390,160,0,1136,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
260,390,22,410,390,150,0,1135,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
270,390,22,410,390,140,0,1134,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
280,390,22,410,390,130,0,1133,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
290,390,22,410,390,120,0,1132,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
300,390,22,410,390,110,0,1131,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
310,390,22,410,390,100,0,1130,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
320,390,22,410,390,90,0,1129,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
330,390,22,410,390,80,0,1128,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
340,390,22,410,390,70,0,1127,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
350,390,22,410,390,60,0,1126,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
360,390,22,410,390,50,0,1125,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
370,390,22,410,390,40,0,1124,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
380,390,22,410,390,30,0,1123,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
390,390,22,410,390,20,0,1122,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
400,390,22,410,390,10,0,1121,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
410,390,23,140,370,-270,-20,1221,0,1,1,0,10,480,480,480,0,0,1,0,1,0,2
410,380,23,140,370,-270,-10,1220,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
410,370,23,140,370,-270,0,1219,1,1,1,0,480,480,480,10,1,0,0,0,1,0,2
410,360,23,140,370,-270,10,1218,1,1,1,0,480,480,480,10,0,1,0,1,1,0,2
410,350,23,140,370,-270,20,1217,1,1,1,0,480,480,480,10,0,1,0,1,1,0,2
410,340,23,140,370,-270,30,1216,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
400,340,23,140,370,-260,30,1215,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
390,340,23,140,370,-250,30,1214,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
380,340,23,140,370,-240,30,1213,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
370,340,23,140,370,-230,30,1212,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
360,340,23,140,370,-220,30,1211,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
350,340,23,140,370,-210,30,1210,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
340,340,23,140,370,-200,30,1209,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
330,340,23,140,370,-190,30,1208,1,0,1,1,480,10,480,50,0,1,0,1,1,0,0
320,340,23,140,370,-180,30,1207,1,0,0,1,480,10,480,480,0,1,0,1,1,0,3
320,350,23,140,370,-180,20,1206,1,1,0,1,480,90,10,480,0,1,0,1,1,0,3
320,360,23,140,370,-180,10,1205,1,1,0,1,480,90,10,480,0,1,0,1,1,0,3
320,370,23,140,370,-180,0,1204,1,1,0,1,480,90,10,480,1,0,0,0,1,0,3
320,380,23,140,370,-180,-10,1203,1,0,0,1,480,90,10,480,0,0,1,0,1,0,0
310,380,23,140,370,-170,-10,1202,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
300,380,23,140,370,-160,-10,1201,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
290,380,23,140,370,-150,-10,1200,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
280,380,23,140,370,-140,-10,1199,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
270,380,23,140,370,-130,-10,1198,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
260,380,23,140,370,-120,-10,1197,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
250,380,23,140,370,-110,-10,1196,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
240,380,23,140,370,-100,-10,1195,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
230,380,23,140,370,-90,-10,1194,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
220,380,23,140,370,-80,-10,1193,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
210,380,23,140,370,-70,-10,1192,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
210,370,23,140,370,-70,0,1191,1,0,1,0,480,110,480,10,1,0,0,0,1,0,0
200,370,23,140,370,-60,0,1190,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
190,370,23,140,370,-50,0,1189,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
180,370,23,140,370,-40,0,1188,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
170,370,23,140,370,-30,0,1187,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
160,370,23,140,370,-20,0,1186,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
150,370,23,140,370,-10,0,1185,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
140,370,24,400,90,260,-280,1285,1,0,1,1,480,10,480,480,1,0,1,0,0,1,0
130,370,24,400,90,270,-280,1284,1,0,1,0,480,10,480,480,1,0,1,0,0,1,2
130,360,24,400,90,270,-270,1283,1,1,1,0,480,190,480,10,1,0,1,0,0,1,2
130,350,24,400,90,270,-260,1282,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,340,24,400,90,270,-250,1281,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,330,24,400,90,270,-240,1280,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,320,24,400,90,270,-230,1279,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,310,24,400,90,270,-220,1278,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,300,24,400,90,270,-210,1277,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,290,24,400,90,270,-200,1276,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,280,24,400,90,270,-190,1275,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,270,24,400,90,270,-180,1274,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,260,24,400,90,270,-170,1273,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,250,24,400,90,270,-160,1272,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,240,24,400,90,270,-150,1271,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,230,24,400,90,270,-140,1270,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,220,24,400,90,270,-130,1269,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,210,24,400,90,270,-120,1268,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,200,24,400,90,270,-110,1267,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,190,24,400,90,270,-100,1266,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,180,24,400,90,270,-90,1265,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,170,24,400,90,270,-80,1264,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,160,24,400,90,270,-70,1263,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,150,24,400,90,270,-60,1262,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,140,24,400,90,270,-50,1261,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,130,24,400,90,270,-40,1260,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,120,24,400,90,270,-30,1259,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,110,24,400,90,270,-20,1258,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,100,24,400,90,270,-10,1257,1,1,1,0,480,480,480,10,1,0,1,0,0,1,2
130,90,24,400,90,270,0,1256,0,1,1,0,480,480,480,10,1,0,0,0,0,1,1
140,90,24,400,90,260,0,1255,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
150,90,24,400,90,250,0,1254,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
160,90,24,400,90,240,0,1253,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
170,90,24,400,90,230,0,1252,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
180,90,24,400,90,220,0,1251,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
190,90,24,400,90,210,0,1250,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
200,90,24,400,90,200,0,1249,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
210,90,24,400,90,190,0,1248,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
220,90,24,400,90,180,0,1247,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
230,90,24,400,90,170,0,1246,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
240,90,24,400,90,160,0,1245,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
250,90,24,400,90,150,0,1244,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
260,90,24,400,90,140,0,1243,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
270,90,24,400,90,130,0,1242,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
280,90,24,400,90,120,0,1241,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
290,90,24,400,90,110,0,1240,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
300,90,24,400,90,100,0,1239,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
310,90,24,400,90,90,0,1238,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
320,90,24,400,90,80,0,1237,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
330,90,24,400,90,70,0,1236,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
340,90,24,400,90,60,0,1235,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
350,90,24,400,90,50,0,1234,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
360,90,24,400,90,40,0,1233,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
370,90,24,400,90,30,0,1232,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
380,90,24,400,90,20,0,1231,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
390,90,24,400,90,10,0,1230,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
400,90,25,140,10,-260,-80,1330,0,1,1,1,10,480,480,480,0,0,1,0,1,0,1
410,90,25,140,10,-270,-80,1329,0,1,0,1,10,480,480,480,0,0,1,0,1,0,3
410,100,25,140,10,-270,-90,1328,1,1,0,1,480,480,10,480,0,0,1,0,1,0,3
410,110,25,140,10,-270,-100,1327,1,1,0,1,480,480,10,480,0,0,1,0,1,0,3
410,120,25,140,10,-270,-110,1326,1,1,0,1,480,480,10,480,0,0,1,0,1,0,3
410,130,25,140,10,-270,-120,1325,1,1,0,1,480,480,10,480,0,0,1,0,1,0,3
410,140,25,140,10,-270,-130,1324,1,0,0,1,480,480,10,480,0,0,1,0,1,0,0
400,140,25,140,10,-260,-130,1323,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
390,140,25,140,10,-250,-130,1322,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
380,140,25,140,10,-240,-130,1321,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
370,140,25,140,10,-230,-130,1320,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
360,140,25,140,10,-220,-130,1319,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
350,140,25,140,10,-210,-130,1318,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
340,140,25,140,10,-200,-130,1317,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
330,140,25,140,10,-190,-130,1316,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
320,140,25,140,10,-180,-130,1315,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
310,140,25,140,10,-170,-130,1314,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
300,140,25,140,10,-160,-130,1313,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
300,130,25,140,10,-160,-120,1312,1,1,1,0,480,110,480,10,0,0,1,0,1,0,2
300,120,25,140,10,-160,-110,1311,1,1,1,0,480,110,480,10,0,0,1,0,1,0,2
300,110,25,140,10,-160,-100,1310,1,1,1,0,480,110,480,10,0,0,1,0,1,0,2
300,100,25,140,10,-160,-90,1309,1,1,1,0,480,110,480,10,0,0,1,0,1,0,2
300,90,25,140,10,-160,-80,1308,1,1,1,0,480,80,480,10,0,0,1,0,1,0,2
300,80,25,140,10,-160,-70,1307,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,70,25,140,10,-160,-60,1306,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,60,25,140,10,-160,-50,1305,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,50,25,140,10,-160,-40,1304,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,40,25,140,10,-160,-30,1303,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,30,25,140,10,-160,-20,1302,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,20,25,140,10,-160,-10,1301,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
300,10,25,140,10,-160,0,1300,1,0,1,0,480,480,480,10,1,0,0,0,1,0,0
290,10,25,140,10,-150,0,1299,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
280,10,25,140,10,-140,0,1298,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
270,10,25,140,10,-130,0,1297,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
260,10,25,140,10,-120,0,1296,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
250,10,25,140,10,-110,0,1295,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
240,10,25,140,10,-100,0,1294,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
230,10,25,140,10,-90,0,1293,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
220,10,25,140,10,-80,0,1292,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
210,10,25,140,10,-70,0,1291,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
200,10,25,140,10,-60,0,1290,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
190,10,25,140,10,-50,0,1289,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
180,10,25,140,10,-40,0,1288,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
170,10,25,140,10,-30,0,1287,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
160,10,25,140,10,-20,0,1286,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
150,10,25,140,10,-10,0,1285,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
140,10,26,290,90,150,80,1385,1,0,1,1,480,10,480,480,1,1,0,1,0,1,0
130,10,26,290,90,160,80,1384,1,0,1,1,480,10,480,480,1,1,0,1,0,1,0
120,10,26,290,90,170,80,1383,1,0,0,1,480,10,480,480,1,1,0,1,0,1,3
120,20,26,290,90,170,70,1382,1,1,0,1,480,180,10,480,1,1,0,1,0,1,3
120,30,26,290,90,170,60,1381,1,1,0,1,480,180,10,480,1,1,0,1,0,1,3
120,40,26,290,90,170,50,1380,1,1,0,1,480,180,10,480,1,1,0,1,0,1,3
120,50,26,290,90,170,40,1379,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
120,60,26,290,90,170,30,1378,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
120,70,26,290,90,170,20,1377,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
120,80,26,290,90,170,10,1376,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
120,90,26,290,90,170,0,1375,0,1,0,1,480,480,10,480,1,0,0,0,0,1,1
130,90,26,290,90,160,0,1374,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
140,90,26,290,90,150,0,1373,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
150,90,26,290,90,140,0,1372,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
160,90,26,290,90,130,0,1371,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
170,90,26,290,90,120,0,1370,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
180,90,26,290,90,110,0,1369,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
190,90,26,290,90,100,0,1368,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
200,90,26,290,90,90,0,1367,0,1,1,1,10,480,80,480,1,0,0,0,0,1,1
210,90,26,290,90,80,0,1366,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
220,90,26,290,90,70,0,1365,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
230,90,26,290,90,60,0,1364,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
240,90,26,290,90,50,0,1363,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
250,90,26,290,90,40,0,1362,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
260,90,26,290,90,30,0,1361,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
270,90,26,290,90,20,0,1360,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
280,90,26,290,90,10,0,1359,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
290,90,27,20,60,-270,-30,1459,0,1,1,1,10,480,480,480,0,0,1,0,1,0,1
300,90,27,20,60,-280,-30,1458,0,1,1,1,10,480,480,480,0,0,1,0,1,0,1
310,90,27,20,60,-290,-30,1457,0,1,1,1,10,480,480,480,0,0,1,0,1,0,1
320,90,27,20,60,-300,-30,1456,0,1,0,1,10,480,480,480,0,0,1,0,1,0,3
320,100,27,20,60,-300,-40,1455,1,1,0,1,480,480,10,480,0,0,1,0,1,0,3
320,110,27,20,60,-300,-50,1454,1,1,0,1,480,480,10,480,0,0,1,0,1,0,3
320,120,27,20,60,-300,-60,1453,1,0,0,1,480,480,10,480,0,0,1,0,1,0,0
310,120,27,20,60,-290,-60,1452,1,0,1,1,480,10,30,480,0,0,1,0,1,0,0
300,120,27,20,60,-280,-60,1451,1,0,1,1,480,10,30,480,0,0,1,0,1,0,0
290,120,27,20,60,-270,-60,1450,1,0,1,1,480,10,30,480,0,0,1,0,1,0,0
280,120,27,20,60,-260,-60,1449,1,0,1,1,480,10,30,480,0,0,1,0,1,0,0
270,120,27,20,60,-250,-60,1448,1,0,1,1,480,10,30,480,0,0,1,0,1,0,0
